id	ER-ERR1084811_PE	ER-ERR1084806_PE	ER-ERR1084805_PE	ER-ERR1084775_PE	ER-ERR1084765_PE	ER-ERR1084764_PE	ER-ERR1084763_PE	TN-ERR1084799_PE	TN-ERR1084798_PE	TN-ERR1084768_PE	TN-ERR1084766_PE	TN-ERR1084810_PE	TN-ERR1084809_PE	TN-ERR1084808_PE	TN-ERR1084807_PE	TN-ERR1084804_PE	TN-ERR1084803_PE	TN-ERR1084802_PE	TN-ERR1084801_PE	TN-ERR1084800_PE
ENSG00000001630	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000002834	7711	13312	5565	7949	5692	6261	5410	6196	10578	756	4643	9799	2218	4830	3662	3485	7929	3353	4600	4522
ENSG00000003402	4	1	0	3	1	0	1	0	6	2	0	7	7	6	3	4	0	6	4	4
ENSG00000003436	0	0	1	1	0	0	0	1	4	0	0	0	1	0	0	0	1	0	1	0
ENSG00000003509	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000004534	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004766	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000004961	132	169	450	292	353	302	308	880	170	247	710	578	414	326	236	507	819	165	311	222
ENSG00000005073	2	0	2	0	0	0	0	6	4	703	326	5	21	42	79	2	17	0	0	188
ENSG00000005102	0	0	1	0	0	0	0	49	6	1	58	15	8	78	22	346	0	0	0	34
ENSG00000005421	1	33	3	0	0	0	0	0	7	4	8	120	6	0	10	1	16	2	17	7
ENSG00000005801	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000005884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000005893	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000006015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
ENSG00000006016	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0
ENSG00000006210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000006432	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000006468	8	20	10	0	8	11	5	2	6	54	78	328	78	1	15	117	3	43	1	1
ENSG00000006534	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006555	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006607	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000006634	52	151	171	121	63	62	58	163	176	206	977	230	144	94	218	206	106	78	194	209
ENSG00000006638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000006756	0	0	2	0	1	3	6	0	0	0	0	2	2	1	3	0	0	0	0	1
ENSG00000006831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000007392	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000007908	0	0	0	0	3	0	0	9	8	8	35	76	1	1	3	1018	0	3	31	47
ENSG00000008056	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008283	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008838	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ENSG00000008952	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000008988	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000009335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000009413	0	1	4	0	0	0	1	1	9	5	5	4	27	0	3	8	5	14	6	57
ENSG00000009765	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000009950	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000010404	2	0	2	0	0	0	0	0	3	0	1	4	0	0	0	4	1	1	0	8
ENSG00000010539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000010610	8	2	20	4	5	3	1	68	20	35	2119	20	10	0	804	0	12	21	10	116
ENSG00000010704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000011243	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
ENSG00000011275	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011295	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011454	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000011478	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0
ENSG00000011638	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000012232	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012779	51	0	166	5	1	0	1	50	29	22	54	202	1058	2	108	0	1	0	196	20
ENSG00000013293	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000013306	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000013364	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0
ENSG00000014138	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0
ENSG00000015479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000016082	7	0	0	0	0	0	0	0	0	14	87	6	0	0	3	10	0	10	0	20
ENSG00000017427	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000018610	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000019144	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000021355	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1
ENSG00000021574	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0
ENSG00000021826	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000022267	0	0	0	1	0	0	0	9	15	0	175	0	7	2	21	1	0	7	10	28
ENSG00000023228	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
ENSG00000025800	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000026751	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000033170	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000035928	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000036530	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000037749	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000037757	784	660	841	1196	922	1128	996	1030	1904	2051	549	1070	902	2215	2118	3168	1334	952	1039	2576
ENSG00000038210	0	0	8	0	0	0	0	0	4	2	1	1	0	0	8	0	19	1	0	16
ENSG00000039319	0	0	0	0	0	0	1	2	1	1	0	2	2	0	0	0	0	0	0	2
ENSG00000042304	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000044115	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000046604	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000047410	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000047621	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000047648	0	0	30	1	1	0	0	26	2	1	43	34	20	0	1	6	33	9	24	8
ENSG00000048544	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000049239	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000049541	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000050130	0	0	3	1	2	1	1	0	1	2	0	0	1	2	0	0	1	0	1	0
ENSG00000050393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000050405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000052723	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000052802	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000053372	0	0	3	0	2	1	0	1	0	0	0	0	0	0	1	4	0	2	2	0
ENSG00000053501	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
ENSG00000053524	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000054654	15	45	1	7	7	9	3	17	18	16	0	10	28	8	26	13	7	17	41	14
ENSG00000054690	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0
ENSG00000055332	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000056972	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000057019	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000057252	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000058668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1
ENSG00000058866	0	0	1	2	0	0	0	57	9	21	58	81	42	235	187	2	11	6	6	5
ENSG00000059122	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000059145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000059588	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000059691	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0
ENSG00000060138	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000060339	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000062485	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000063322	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000063854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000064607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000064692	8	31	130	43	9	7	2	5	5	0	151	0	24	41	3	6	4	2	18	1
ENSG00000064961	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000065154	0	0	3	1	1	2	0	11	8	5	11	25	1	0	3	6	1	0	4	2
ENSG00000065413	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000065615	0	1	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
ENSG00000065621	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000065911	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000066044	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0
ENSG00000066056	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0
ENSG00000066294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000066427	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	2	0	0
ENSG00000066468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0
ENSG00000067334	0	0	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	1	1	102
ENSG00000067842	0	1	1	1	1	0	0	8	23	2	77	1	3	1	78	7	59	0	1	30
ENSG00000067900	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000068489	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000068654	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000068903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000069431	18	12	3	7	5	5	11	5	12	3	3	7	22	0	3	4	7	5	9	655
ENSG00000069702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000069869	58	98	33	41	18	23	6	23	54	48	12	7	113	30	74	33	45	48	42	1207
ENSG00000069974	0	0	0	1	0	0	0	2	0	1	0	3	0	0	1	1	4	1	0	0
ENSG00000070010	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070182	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000070190	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
ENSG00000070214	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000070444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000070501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000070601	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000070669	0	1	9	2	1	3	0	0	0	10	5	0	11	2	12	7	8	0	13	0
ENSG00000070729	1	0	5	2	1	0	0	12	2	57	0	25	78	56	37	2	5	1	1	0
ENSG00000070756	3906	7529	3874	8666	3065	3569	3965	3940	4424	8621	6086	11016	6561	2974	6442	5026	4090	2883	5533	8231
ENSG00000070770	131	167	114	122	105	99	87	303	351	262	77	193	238	244	664	96	362	117	532	187
ENSG00000071073	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0
ENSG00000071991	0	1	0	390	0	0	0	0	0	343	7	90	379	0	12	2	191	3364	3	13
ENSG00000072080	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000072110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000072121	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000072195	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000072840	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000073331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000073584	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000073712	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000073756	33	11	246	0	1	0	0	0	22	97	3412	833	22	4772	1315	532	28	139	4	18
ENSG00000074219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000074416	0	0	0	0	0	0	1	1	0	2	0	0	0	0	2	0	0	0	0	0
ENSG00000074660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSG00000074706	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000074755	2	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	4	0	0
ENSG00000074800	0	0	1	0	0	0	0	0	0	1	54	38	0	0	0	2	1	1	0	2
ENSG00000075131	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1
ENSG00000075539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000075624	50	162	237	212	111	69	72	255	130	73	382	252	204	235	17	261	506	126	173	81
ENSG00000075702	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
ENSG00000075884	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000075886	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000076053	1	0	1	1	0	2	0	0	0	0	0	4	2	3	2	2	2	1	0	0
ENSG00000076554	0	5	2	2	2	3	1	2	5	0	0	0	2	1	6	0	3	2	1	0
ENSG00000076555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000077232	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	1	1
ENSG00000077254	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSG00000077454	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000077549	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000077809	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000077942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000078124	3	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
ENSG00000078142	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000078295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000078399	3	0	9	0	0	0	0	1	29	427	250	0	76	35	47	168	0	0	0	178
ENSG00000078699	0	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	4	1	0
ENSG00000078814	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000079385	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000079482	89	69	22	40	25	14	25	22	26	18	7	8	35	27	22	12	35	20	27	806
ENSG00000079974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000080345	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000080371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000080573	0	0	2	1	0	0	0	4	19	25	1623	4	0	4	668	0	4	16	44	1
ENSG00000080802	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000080839	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000080947	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1
ENSG00000081014	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000081377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000081665	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	1	0	1	3	0
ENSG00000081760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000081870	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000082269	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000082805	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000082898	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000083067	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000083123	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
ENSG00000083312	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000083807	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
ENSG00000084092	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000084112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000084234	0	2	1	2	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
ENSG00000084623	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0
ENSG00000084754	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000084774	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000085662	3	9	2	13	0	0	0	1	1	1	0	0	4	2	0	5	1	2	5	0
ENSG00000085998	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1
ENSG00000086015	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0
ENSG00000086102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000086598	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000086666	39	42	45	66	61	35	49	52	50	20	29	79	74	25	40	54	45	27	31	69
ENSG00000087053	0	2	0	1	2	2	0	0	2	0	0	0	1	1	1	1	0	0	0	3
ENSG00000087206	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ENSG00000087258	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000087263	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087266	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0
ENSG00000087269	1	0	1	1	1	2	0	1	0	0	6	0	0	0	0	0	0	0	0	0
ENSG00000087460	13	0	7	1	0	1	0	2	10	5	0	1	2	0	13	0	2	0	4	22
ENSG00000087470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000088205	0	7	2	0	2	2	1	1	0	2	60	36	2	1	5	6	3	3	2	3
ENSG00000088340	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000088882	0	0	8	17	6	1	1	2	7	0	987	47	7	3	1	42	14	5	26	88
ENSG00000089006	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000089050	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000089091	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000089225	0	0	2	3	0	0	0	30	233	0	458	3	4	4	3	0	25	12	0	37
ENSG00000089351	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000089775	0	0	0	0	0	0	0	1	1	0	0	2	9	0	1	0	0	0	4	0
ENSG00000090263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000090382	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	2
ENSG00000090487	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
ENSG00000090554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000090581	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000091409	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000091436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000091536	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000091592	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000091651	28	48	32	10	7	19	8	76	19	5	0	5	90	11	72	157	52	14	18	7
ENSG00000091844	1	0	0	0	0	0	0	0	0	0	3	0	3	0	1	0	0	1	0	0
ENSG00000092203	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000092330	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000092853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000092871	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0
ENSG00000093134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000094916	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000095261	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000095380	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000095485	2	3	1	2	1	1	2	4	4	2	29	18	4	1	5	2	1	0	2	0
ENSG00000095787	3	1	0	0	2	1	0	2	6	1	0	0	4	2	1	0	1	1	0	0
ENSG00000096093	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000099338	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000099715	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
ENSG00000099797	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
ENSG00000099940	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000100003	0	0	2	0	1	1	1	1	0	4	2	1	5	1	3	0	1	5	2	1
ENSG00000100058	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
ENSG00000100077	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000100083	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100099	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100106	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2
ENSG00000100181	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
ENSG00000100206	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1
ENSG00000100209	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000100221	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000100228	1	1	0	0	4	2	1	0	0	0	0	1	0	0	3	0	0	0	0	0
ENSG00000100243	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000100296	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000100342	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100350	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	0	0	1
ENSG00000100368	0	0	21	0	7	2	3	3	19	37	1	2127	0	1	60	126	68	6	1	0
ENSG00000100376	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100410	13	16	37	16	16	26	16	30	46	19	23	28	35	8	23	27	18	15	15	30
ENSG00000100418	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1
ENSG00000100522	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
